unique_id,gender,race,gpa,act_score,household_income,decision
10333,F,white,3.79,34,150085.0,0
16967,M,hispanic or latino,3.1395999999999997,34,58500.22,0
10222,M,hispanic or latino,3.5343999999999998,34,69505.23,0
11432,F,asian,3.8745000000000003,n/a,82099.88,0
3651,M,hispanic or latino,3.2242,36,147430.9,1
9709,M,asian,3.654,34,168049.04,0
15647,F,white,3.19,29,155739.0,0
1838,M,white,3.58,n/a,71944.0,0
8212,M,asian,4.168500000000001,n/a,142103.2,0
1619,M,hispanic or latino,3.6189999999999998,34,39792.13,0
4408,M,white,3.56,33,222368.0,0
2237,F,hispanic or latino,3.6566,30,36327.94,0
7232,M,white,3.02,33,74396.0,0
12353,M,white,3.21,30,243058.0,0
3386,F,black or african american,2.9924999999999997,32,87961.86,0
5127,M,hispanic or latino,3.0456,n/a,71183.34,1
12996,M,asian,4.0635,34,149114.52000000002,0
15022,F,hispanic or latino,3.6754,30,65188.869999999995,1
8068,M,white,3.46,n/a,59225.0,0
8485,M,asian,3.4020000000000006,34,102740.08,0
19478,M,hispanic or latino,3.6189999999999998,35,85203.58,0
8670,M,white,3.32,34,94240.0,1
15609,M,asian,4.158,34,88982.40000000001,0
10894,M,white,3.77,n/a,71565.0,0
13728,F,black or african american,3.3345,31,55514.340000000004,0
5151,F,hispanic or latino,3.4686,n/a,258219.1,0
15891,F,asian,3.465,33,83568.2,0
7363,F,white,3.28,31,136410.0,0
16466,M,white,3.74,33,254387.0,0
17183,M,white,3.62,34,84894.0,0
326,F,white,3.7,29,210600.0,0
10544,F,hispanic or latino,2.8575999999999997,32,117545.78,0
13627,M,white,3.55,n/a,57255.0,0
5958,F,hispanic or latino,3.3369999999999997,32,85817.24,0
9137,M,white,3.12,35,97012.0,0
17232,F,asian,3.4545000000000003,30,72012.08,1
3206,M,white,3.94,32,121562.0,0
4612,F,white,3.88,35,79808.0,0
2629,M,black or african american,3.6574999999999998,34,54862.29,0
10511,F,black or african american,3.7239999999999998,n/a,38533.95,0
2496,F,white,3.06,29,155010.0,1
6190,M,hispanic or latino,2.9139999999999997,34,112285.14,0
18151,F,white,3.77,33,116576.0,0
17683,F,black or african american,3.7049999999999996,34,288974.7,0
15056,M,white,3.76,33,114342.0,0
10931,F,white,3.25,30,125940.0,0
1120,F,white,3.51,34,42769.0,0
11603,M,white,3.89,33,49660.0,0
3425,M,white,3.69,35,106402.0,0
13781,F,asian,3.5805000000000002,33,126635.24,0
2829,F,hispanic or latino,3.6754,33,36587.19,1
4735,F,black or african american,2.964,32,50831.55,0
7607,F,asian,3.7590000000000003,n/a,207776.48,0
9669,F,white,3.9,33,177224.0,0
8091,M,hispanic or latino,3.5156,n/a,68543.26,1
6182,F,white,3.99,36,133785.0,0
12913,M,black or african american,3.154,n/a,68693.31,1
5211,M,hispanic or latino,3.525,30,71278.5,0
7780,M,asian,3.9270000000000005,34,102992.16,0
521,F,asian,3.8745000000000003,32,129291.28,0
5378,F,hispanic or latino,3.5907999999999998,33,87428.86,0
4353,F,asian,3.4859999999999998,n/a,152740.24000000002,0
15720,M,white,3.85,33,56618.0,0
16099,M,white,3.85,29,147734.0,1
18755,M,white,3.01,34,253171.0,0
6414,M,white,3.49,n/a,92847.0,1
16682,F,asian,3.3600000000000003,34,132279.44,0
12463,F,white,4.0,32,120747.0,0
3649,F,hispanic or latino,3.0926,n/a,175692.81,0
19237,F,white,3.53,33,179153.0,0
15604,F,black or african american,3.5814999999999997,33,131959.8,0
5946,F,white,3.48,n/a,316360.0,0
6672,M,white,3.72,n/a,169991.0,0
8105,M,hispanic or latino,2.8388,n/a,70840.52,0
2426,M,black or african american,2.8499999999999996,32,193109.49,0
11927,M,black or african american,2.9924999999999997,n/a,284952.78,1
17160,F,white,3.14,33,62956.0,0
8654,F,white,3.89,33,141446.0,0
13861,M,hispanic or latino,3.6754,32,118762.73,0
13948,M,asian,3.654,33,92677.12000000001,1
17910,F,asian,3.3390000000000004,32,297041.32,1
19180,M,black or african american,2.9734999999999996,36,114409.26,0
4215,M,white,3.2,n/a,91721.0,0
39,M,black or african american,3.04,35,79890.3,0
11821,M,asian,3.7485,32,89144.32,0
1790,M,black or african american,2.9924999999999997,30,53343.36,0
13988,M,white,3.72,33,230377.0,0
13798,F,hispanic or latino,3.2993999999999994,n/a,96367.19,1
6844,F,black or african american,3.7049999999999996,33,59603.67,0
2189,F,white,3.84,34,280041.0,0
17093,F,white,3.8,33,164740.0,0
208,M,white,3.05,34,160710.0,0
3403,M,hispanic or latino,3.3464,35,74479.78,0
13246,F,asian,3.3180000000000005,33,98120.76000000001,0
7440,F,black or african american,3.7335,35,62349.21,0
8038,F,white,3.55,33,240897.0,0
17010,M,hispanic or latino,3.5156,29,93711.86,0
6614,M,asian,4.053,34,177387.04,1
6164,F,white,3.27,n/a,83064.0,0
7644,F,asian,3.7065,n/a,107855.28,1
19360,F,asian,4.0215000000000005,36,151329.88,0
13225,F,white,3.99,n/a,96264.0,0
18887,M,black or african american,3.5244999999999997,34,60154.29,0
9205,F,asian,3.6854999999999998,34,184090.16,0
8989,M,white,3.46,36,80260.0,0
17835,M,white,3.37,35,134024.0,0
6649,F,asian,4.158,36,105771.48000000001,0
337,M,hispanic or latino,2.9892,31,71858.0,0
19796,M,white,3.51,36,142538.0,0
16132,M,white,3.82,33,67553.0,0
8744,M,white,3.06,32,142044.0,0
1921,F,white,3.25,35,65976.0,0
12686,M,white,3.55,n/a,215639.0,0
10701,M,hispanic or latino,3.5719999999999996,33,63808.439999999995,0
19000,F,asian,3.3180000000000005,31,78669.2,0
19467,M,white,3.96,31,165538.0,0
11587,M,white,3.02,33,136390.0,0
1475,F,white,3.74,n/a,151992.0,0
2211,F,white,3.05,32,86912.0,0
18496,F,black or african american,3.6574999999999998,31,87701.67,0
11269,F,white,3.48,33,55982.0,0
14500,M,white,3.71,32,48389.0,0
6798,F,white,3.44,n/a,70669.0,0
16323,F,white,3.31,32,66401.0,1
12260,F,white,3.25,34,108866.0,0
18107,F,white,3.49,29,153657.0,0
10499,M,asian,3.717,n/a,68696.40000000001,0
3030,M,hispanic or latino,3.6002,31,122935.12999999999,0
9281,M,asian,4.158,n/a,119668.08,1
15425,M,asian,3.4755000000000003,n/a,267496.44,1
7530,M,black or african american,2.8594999999999997,34,61887.42,1
12418,M,hispanic or latino,3.5437999999999996,30,134177.43,0
8235,F,asian,3.8325,33,64388.96000000001,0
19484,F,white,3.7,34,174044.0,0
13239,M,hispanic or latino,3.2335999999999996,34,95386.92,0
12428,F,asian,3.4545000000000003,n/a,144410.56,0
6314,M,asian,3.6435000000000004,31,124207.36,0
11941,F,white,3.13,29,75863.0,0
14687,F,asian,3.4755000000000003,30,35089.72,0
6509,M,white,3.74,34,79855.0,0
12199,F,asian,4.179,33,188345.16,0
11219,M,white,3.51,34,115870.0,0
1283,M,hispanic or latino,2.9704,31,108312.20999999999,1
15537,M,white,3.82,n/a,151407.0,1
448,F,white,3.86,n/a,69453.0,0
19589,F,asian,3.8850000000000002,32,102702.36,0
50,F,hispanic or latino,3.0926,34,48379.1,0
11332,F,white,3.94,33,62027.0,1
19030,F,black or african american,3.1254999999999997,33,71202.6,0
11745,M,white,3.73,34,185455.0,1
1258,M,white,3.2,30,65276.0,1
4258,M,hispanic or latino,3.3181999999999996,34,73647.74,1
8696,M,asian,4.179,34,128151.40000000001,0
11216,M,asian,4.0215000000000005,35,64359.520000000004,0
17825,M,white,3.76,35,112689.0,1
6737,M,white,3.15,33,68195.0,0
9971,F,hispanic or latino,3.3557999999999995,33,128238.47,1
6165,F,white,3.93,31,78747.0,0
10178,M,white,3.18,n/a,93248.0,0
17603,M,white,3.02,30,104396.0,0
6550,F,white,3.7,n/a,202781.0,1
324,M,white,3.39,32,135105.0,0
6570,M,white,3.86,34,533562.0,0
2203,M,asian,4.1265,35,160277.80000000002,0
9825,F,white,3.78,n/a,103759.0,0
15402,M,white,3.27,35,162437.0,0
18618,F,asian,3.3390000000000004,34,164797.76,1
19647,M,black or african american,2.907,33,84227.85,0
11280,F,white,3.17,34,178209.0,0
584,F,white,3.18,34,151544.0,0
14652,F,white,3.85,31,101950.0,0
1456,F,white,3.98,35,95969.0,1
13386,M,hispanic or latino,3.3933999999999997,35,70742.92,0
7964,M,white,3.05,35,126396.0,0
2455,M,hispanic or latino,3.0456,31,81973.63,0
15895,M,white,3.04,29,92811.0,0
16034,F,black or african american,3.2015,31,86916.69,1
5962,M,asian,3.5595000000000003,n/a,106103.6,0
7039,F,hispanic or latino,3.1207999999999996,34,51174.729999999996,0
13725,F,white,3.94,34,107135.0,0
4622,F,asian,3.6750000000000003,n/a,120353.48000000001,0
4428,F,white,3.7,n/a,124059.0,0
17466,M,white,3.84,33,93394.0,0
12460,F,white,3.67,32,147514.0,1
12833,M,hispanic or latino,3.4404,33,66779.14,0
5282,M,white,3.84,29,81113.0,0
3926,F,asian,3.2550000000000003,31,67803.08,0
11489,F,white,3.28,36,71305.0,0
7498,M,asian,3.3495,34,107134.92,0
6577,M,hispanic or latino,3.2148,29,73596.5,0
9639,M,white,3.62,34,111982.0,0
11777,M,white,3.09,32,208519.0,0
13311,F,white,3.11,n/a,123327.0,0
13964,F,white,3.89,n/a,187838.0,0
11176,F,asian,3.1605,n/a,106212.16,0
15998,M,white,3.07,n/a,155390.0,0
13173,F,asian,3.8850000000000002,29,51878.8,0
1763,F,white,3.19,n/a,148956.0,0
10718,F,hispanic or latino,3.2712,34,76697.74,0
461,M,asian,4.168500000000001,32,119091.24,0
17713,F,asian,4.179,n/a,62310.68,0
535,M,hispanic or latino,3.384,35,64125.03,0
10757,F,white,3.71,34,130355.0,0
942,F,hispanic or latino,3.3933999999999997,33,101766.91,0
2994,F,white,3.98,n/a,99098.0,0
1453,F,black or african american,3.5909999999999997,34,116109.0,0
16586,M,asian,3.7380000000000004,n/a,164848.36000000002,0
3700,M,asian,4.074,36,169134.64,0
8258,M,asian,3.9585000000000004,29,155054.96000000002,0
4416,F,asian,4.0425,29,159254.76,0
14888,M,white,3.38,31,90184.0,0
7591,F,hispanic or latino,2.8669999999999995,33,47166.42,1
14860,M,black or african american,3.7809999999999997,n/a,45853.29,0
3122,M,white,3.4,35,470630.0,0
243,M,asian,3.7275,n/a,33563.44,1
8868,F,white,3.41,34,198518.0,0
1497,M,black or african american,2.8689999999999998,n/a,77953.68000000001,0
12264,M,white,3.93,33,55723.0,1
17368,F,asian,3.8745000000000003,34,149576.36000000002,0
136,M,hispanic or latino,2.9328,32,129721.37999999999,0
14699,M,white,3.69,36,87296.0,0
7334,M,white,3.09,34,240185.0,1
13443,F,american indian or alaskan native,3.6642,33,69261.28,1
13077,F,asian,3.3180000000000005,34,104188.16,1
16488,F,asian,3.7065,33,122655.32,1
15392,F,white,3.79,35,224238.0,0
10330,F,white,3.87,n/a,135594.0,0
10864,F,white,3.59,30,85048.0,0
17314,F,white,3.38,33,269798.0,0
10914,M,white,3.29,35,314066.0,0
13673,M,white,3.06,34,280864.0,0
15014,F,black or african american,3.2489999999999997,33,78162.84,0
11222,M,white,3.4,33,133811.0,1
14916,F,black or african american,3.5625,34,42732.9,1
2334,M,hispanic or latino,3.3651999999999997,30,51091.159999999996,0
15130,F,white,3.11,n/a,46945.0,0
13481,M,white,3.0,34,352083.0,0
14178,M,hispanic or latino,3.008,34,99539.8,0
12129,F,black or african american,3.6765,30,85273.02,0
7966,F,white,3.05,34,88257.0,0
6963,F,native hawaiian or other pacific islander,3.0048,36,135881.24,0
5971,M,white,3.95,n/a,131364.0,0
19986,M,white,3.2,32,83619.0,0
9043,F,white,3.08,35,126143.0,0
12650,F,asian,3.5805000000000002,34,103390.52,0
14102,F,white,3.81,33,170025.0,1
6406,M,white,3.31,35,33197.0,0
140,F,black or african american,3.4675,n/a,26923.05,0
768,M,asian,3.4125,35,71759.08,1
8353,F,hispanic or latino,3.102,34,95109.98,0
8301,M,asian,4.032,n/a,164032.32,1
7258,M,hispanic or latino,3.7036,n/a,59231.0,1
15914,F,white,3.22,33,249519.0,0
7059,F,white,3.61,31,243616.0,0
1184,F,hispanic or latino,3.2712,34,35239.7,0
7093,F,asian,3.9060000000000006,35,84088.92,0
15956,M,white,3.42,33,242370.0,0
2995,M,asian,3.6854999999999998,34,56472.36,0
2358,F,white,3.86,34,82705.0,0
14214,M,hispanic or latino,2.9892,34,68413.33,0
3270,M,white,3.36,32,121178.0,0
16774,F,white,3.05,34,596995.0,0
5029,M,asian,3.7275,35,131755.04,0
7491,M,white,3.2,31,161137.0,1
778,M,white,3.87,34,62932.0,0
13862,F,hispanic or latino,3.008,33,204974.63999999998,0
18337,F,hispanic or latino,3.2148,31,68364.53,0
4007,M,asian,3.192,32,102672.0,0
11948,F,asian,3.528,34,122544.0,0
8986,M,hispanic or latino,3.384,n/a,64535.56,0
5347,M,hispanic or latino,3.7318,33,92673.64,0
3626,M,asian,4.000500000000001,33,85034.68000000001,0
800,F,white,3.81,33,87071.0,0
10826,F,asian,3.969,n/a,60923.32,0
16617,M,white,3.67,33,140501.0,0
6678,M,black or african american,3.553,30,47434.590000000004,0
9062,F,asian,3.2445,31,90126.88,1
6313,F,white,3.08,n/a,97337.0,0
15613,F,black or african american,3.5054999999999996,33,115340.4,0
16286,F,black or african american,2.907,34,208150.11000000002,0
3668,M,hispanic or latino,3.2712,36,79154.81999999999,0
14248,F,black or african american,3.534,36,64271.97,0
1546,M,white,3.56,n/a,82004.0,1
8118,M,white,3.1,32,99492.0,1
1422,F,white,3.91,33,135328.0,0
170,M,hispanic or latino,3.29,35,51764.6,1
12367,M,hispanic or latino,3.29,n/a,71280.94,0
16287,M,white,3.78,33,189069.0,0
13953,M,asian,3.444,31,66763.48,0
4889,M,asian,4.1055,33,192375.68000000002,0
19271,M,white,3.14,36,168359.0,0
15003,M,asian,3.3180000000000005,31,106536.92,0
6682,M,white,3.93,n/a,264750.0,0
14830,F,hispanic or latino,3.4686,32,231475.47999999998,0
4116,F,white,3.43,34,260494.0,0
13824,M,black or african american,3.553,33,69245.19,1
9649,F,asian,3.3705000000000003,33,105781.6,1
1482,M,white,3.05,34,293028.0,0
9343,F,white,3.07,30,83824.0,0
17113,M,hispanic or latino,3.3933999999999997,n/a,41706.92,0
1256,M,white,3.35,35,176962.0,0
13496,M,white,3.87,35,119343.0,1
11910,F,asian,3.4020000000000006,34,199130.32,1
16332,M,native hawaiian or other pacific islander,3.2159999999999997,32,72468.68,1
10302,M,asian,4.158,32,140413.16,1
19037,F,hispanic or latino,3.5343999999999998,32,140484.83,0
18506,F,hispanic or latino,3.4028,34,109415.7,0
5181,F,asian,3.5385000000000004,31,195440.2,0
9675,F,white,3.12,32,78428.0,0
829,F,asian,4.1055,29,50163.920000000006,0
7063,F,black or african american,3.23,32,39810.96,0
289,F,white,3.98,29,135660.0,0
5419,M,hispanic or latino,2.82,32,80407.76,1
11805,F,white,3.42,32,118395.0,0
8307,M,white,3.15,30,446424.0,0
4345,M,white,3.07,31,93024.0,0
11193,M,asian,3.6435000000000004,35,106128.44,0
6039,F,white,3.37,31,170504.0,0
2665,M,hispanic or latino,3.4497999999999998,n/a,260775.0,0
3169,F,asian,3.7905,34,69298.08,1
16392,M,white,3.74,n/a,113191.0,0
15096,M,asian,3.9270000000000005,35,110905.08,0
16545,M,asian,4.074,n/a,168814.48,0
6101,M,white,3.32,n/a,94554.0,0
5759,F,hispanic or latino,2.9421999999999997,35,71063.17,0
5691,M,asian,3.2025,32,148729.04,0
959,M,hispanic or latino,3.5907999999999998,29,44423.25,1
14985,F,hispanic or latino,2.9797999999999996,36,59813.549999999996,0
6295,M,black or african american,3.6005,29,109098.36,1
13007,M,asian,4.0215000000000005,34,65128.64,0
4925,F,asian,3.654,35,282997.52,0
16876,M,hispanic or latino,3.6189999999999998,34,98446.68,0
4315,M,asian,3.3915,29,101925.88,0
13605,M,white,3.27,34,204632.0,0
3377,M,asian,3.3390000000000004,n/a,239899.2,0
12019,F,hispanic or latino,2.82,n/a,34602.86,0
15432,F,asian,3.9375,35,160429.6,1
7605,F,asian,3.8535,32,138483.92,1
11484,M,white,3.5,n/a,142671.0,1
17352,F,white,3.8,n/a,41511.0,0
4203,M,white,3.51,30,127950.0,0
6340,F,white,4.0,33,32465.0,0
19105,M,asian,3.5805000000000002,n/a,78613.08,0
1220,M,asian,3.591,33,106264.6,0
5466,M,hispanic or latino,3.29,n/a,195753.88,0
3949,M,hispanic or latino,2.8293999999999997,34,56967.29,0
19431,M,white,3.0,29,112199.0,0
8969,F,white,3.13,35,287392.0,0
17292,M,hispanic or latino,3.1866,32,45892.74,0
4555,F,white,3.54,35,143782.0,0
8955,M,white,3.2,35,188632.0,0
10697,F,black or african american,2.9545,33,71216.46,0
15479,F,black or african american,3.42,35,49681.8,0
4238,M,hispanic or latino,3.7318,34,87733.86,0
12267,M,black or african american,3.059,n/a,48784.68,1
13482,M,black or african american,3.7145,n/a,78738.66,0
689,M,white,3.8,34,260091.0,1
934,M,asian,3.717,34,83332.68000000001,0
15081,M,asian,4.1055,35,196836.76,0
9668,F,asian,3.4545000000000003,31,187857.56,0
19159,F,hispanic or latino,3.1207999999999996,34,73625.78,0
481,F,white,3.27,n/a,91166.0,0
12886,F,white,3.76,31,143741.0,0
18696,M,hispanic or latino,2.9328,n/a,45557.85,1
14777,M,white,3.94,29,96767.0,1
3203,M,asian,3.8325,33,92273.24,0
126,M,hispanic or latino,3.4873999999999996,n/a,426899.95999999996,0
12954,M,hispanic or latino,3.3276,35,97737.25,0
7284,M,black or african american,3.5054999999999996,n/a,55031.76,0
3262,F,white,3.49,32,123352.0,0
18255,F,hispanic or latino,3.7224,36,181020.55,1
6284,F,black or african american,3.002,30,52782.66,0
3013,F,hispanic or latino,3.1113999999999997,35,109184.51,0
7311,M,white,3.52,n/a,95048.0,0
9992,M,american indian or alaskan native,3.2271000000000005,36,55186.829999999994,0
9552,F,white,3.96,n/a,79008.0,0
17209,F,asian,3.507,29,148857.84,1
12250,M,white,3.48,33,134224.0,0
3132,F,white,3.1,31,47430.0,1
19470,M,white,3.76,33,98127.0,1
7415,F,asian,3.1500000000000004,29,128032.72,0
4253,F,asian,4.095,34,80122.8,0
3511,F,asian,3.8430000000000004,34,150600.32,0
6774,F,white,3.05,n/a,183696.0,0
5826,F,asian,3.297,n/a,63104.64,0
19811,M,black or african american,3.0494999999999997,30,45000.27,0
16953,M,white,3.62,35,143883.0,0
15282,F,white,3.39,34,56056.0,1
15230,F,white,3.73,35,169427.0,0
1199,F,hispanic or latino,3.3181999999999996,34,109193.05,0
6030,M,black or african american,3.7525,34,96008.85,1
18058,F,white,3.11,35,227134.0,0
2180,F,asian,3.9375,n/a,225198.52000000002,0
6310,F,asian,4.095,n/a,151639.0,0
19870,M,black or african american,3.477,36,89660.34,0
12589,F,white,3.68,30,288534.0,0
17837,M,asian,3.696,n/a,211413.24000000002,0
17423,F,asian,3.213,34,233645.04,1
1058,F,black or african american,2.8594999999999997,34,90550.53,0
1026,F,white,3.12,34,182955.0,0
12018,M,white,3.49,34,79488.0,0
3517,M,white,3.99,33,76825.0,0
14347,F,white,3.49,34,108404.0,0
11192,F,white,3.75,33,103664.0,0
887,M,white,3.49,34,134197.0,1
4132,F,asian,4.0845,32,113264.88,0
8410,F,asian,3.7695,n/a,124854.12000000001,0
17889,F,black or african american,3.3914999999999997,33,102129.3,0
11583,M,black or african american,3.4579999999999997,31,64854.72,1
997,F,asian,3.9795000000000003,36,350439.04000000004,0
4824,M,white,3.32,n/a,307496.0,0
13429,F,hispanic or latino,3.1959999999999997,31,110799.18,0
747,F,asian,4.053,33,43725.76,0
3489,M,white,3.67,32,158449.0,1
18518,F,white,3.89,31,176565.0,1
1899,M,asian,3.2445,34,122142.88,0
6784,F,white,3.67,n/a,50772.0,0
3713,F,asian,3.7275,33,88169.12000000001,0
7830,F,asian,3.549,34,167998.44,0
16213,M,american indian or alaskan native,3.6828000000000003,32,40514.119999999995,0
2014,F,black or african american,3.7905,31,99710.1,0
9586,M,hispanic or latino,3.6002,33,170477.31,0
14593,F,white,3.01,36,179852.0,0
6246,F,black or african american,3.2395,34,119640.15,0
12684,F,hispanic or latino,3.76,31,59120.59,0
19411,M,asian,3.7380000000000004,33,87269.36,1
18913,F,asian,3.2340000000000004,36,88458.0,0
10047,M,white,3.61,32,136217.0,1
19645,M,asian,3.6015,35,149247.92,1
11565,F,hispanic or latino,3.1677999999999997,32,235161.1,1
19969,M,asian,3.654,32,419142.80000000005,0
12985,M,white,3.41,36,68468.0,0
10007,F,white,3.86,n/a,193268.0,0
1578,M,white,3.79,32,133585.0,0
14184,M,white,3.06,35,249174.0,0
1612,F,white,3.15,34,65276.0,0
11946,F,white,3.96,33,179827.0,0
15800,F,asian,3.2445,34,149828.44,0
17027,F,white,3.72,34,139304.0,0
244,M,asian,3.7065,n/a,137952.16,0
8559,M,asian,3.4335,36,141755.44,0
10194,M,white,3.09,32,98544.0,0
19673,M,asian,3.3915,34,178733.0,0
14724,F,white,3.52,n/a,85606.0,0
14349,M,white,3.51,34,269853.0,0
11619,F,hispanic or latino,3.5156,n/a,61085.4,0
14654,F,white,3.17,29,174848.0,0
4252,M,white,3.25,n/a,473100.0,0
13237,F,white,3.97,32,79046.0,0
6095,M,white,3.04,n/a,44973.0,1
19087,F,hispanic or latino,3.008,35,110050.70999999999,0
9125,F,asian,3.8850000000000002,32,116498.68000000001,0
15413,M,native hawaiian or other pacific islander,3.6768,32,40975.84,0
18833,F,asian,3.7695,32,136693.6,1
3827,F,hispanic or latino,3.4404,33,22665.16,0
2436,M,black or african american,3.363,n/a,61238.52,0
15841,F,black or african american,3.2585,n/a,115796.52,0
10770,M,asian,3.528,n/a,125235.92,0
16513,M,black or african american,3.7809999999999997,34,42079.590000000004,1
15481,F,hispanic or latino,3.4122,36,62362.13,0
13724,M,hispanic or latino,3.6566,32,65984.31,0
19598,M,white,3.83,33,160725.0,1
12654,F,black or african american,2.9354999999999998,31,128386.44,1
12951,M,asian,3.948,n/a,44793.880000000005,0
7574,M,hispanic or latino,3.1771999999999996,35,44244.52,0
14961,F,asian,3.3075,34,87269.36,0
6867,M,asian,3.3390000000000004,32,95044.28,1
7159,F,white,3.57,n/a,272384.0,1
17968,M,white,3.77,32,97042.0,0
400,M,hispanic or latino,3.5343999999999998,34,48926.27,1
